Date_start,Date_end,Duration,Total_Ah,Power_kW
1/1/2017 0:00,1/1/2017 1:00,,196.78,42.99643
1/1/2017 1:00,1/1/2017 2:00,,195.661,42.7519285
1/1/2017 2:00,1/1/2017 3:00,,196.164,42.861834
1/1/2017 3:00,1/1/2017 4:00,,193.674,42.317769
1/1/2017 4:00,1/1/2017 5:00,,195.21,42.653385
1/1/2017 5:00,1/1/2017 6:00,,194.223,42.4377255
1/1/2017 6:00,1/1/2017 7:00,,193.626,42.307281
1/1/2017 7:00,1/1/2017 8:00,,213.935,46.7447975
1/1/2017 8:00,1/1/2017 9:00,,212.914,46.521709
1/1/2017 9:00,1/1/2017 10:00,,213.062,46.554047
1/1/2017 10:00,1/1/2017 11:00,,213.682,46.689517
1/1/2017 11:00,1/1/2017 12:00,,213.895,46.7360575
1/1/2017 12:00,1/1/2017 13:00,,214.98,46.97313
1/1/2017 13:00,1/1/2017 14:00,,218.098,47.654413
1/1/2017 14:00,1/1/2017 15:00,,219.188,47.892578
1/1/2017 15:00,1/1/2017 16:00,,218.702,47.786387
1/1/2017 16:00,1/1/2017 17:00,,219.771,48.0199635
1/1/2017 17:00,1/1/2017 18:00,,220.923,48.2716755
1/1/2017 18:00,1/1/2017 19:00,,222.864,48.695784
1/1/2017 19:00,1/1/2017 20:00,,227.242,49.652377
1/1/2017 20:00,1/1/2017 21:00,,222.466,48.608821
1/1/2017 21:00,1/1/2017 22:00,,204.613,44.7079405
1/1/2017 22:00,1/1/2017 23:00,,202.716,44.293446
1/1/2017 23:00,2/1/2017 0:00,,198.52,43.37662
2/1/2017 0:00,2/1/2017 1:00,,200.813,43.8776405
2/1/2017 1:00,2/1/2017 2:00,,194.862,42.577347
2/1/2017 2:00,2/1/2017 3:00,,194.03,42.395555
2/1/2017 3:00,2/1/2017 4:00,,193.321,42.2406385
2/1/2017 4:00,2/1/2017 5:00,,194.157,42.4233045
2/1/2017 5:00,2/1/2017 6:00,,209.609,45.7995665
2/1/2017 6:00,2/1/2017 7:00,,240.329,52.5118865
2/1/2017 7:00,2/1/2017 8:00,,394.247,86.1429695
2/1/2017 8:00,2/1/2017 9:00,,490.263,107.1224655
2/1/2017 9:00,2/1/2017 10:00,,548.513,119.8500905
2/1/2017 10:00,2/1/2017 11:00,,877.866,191.813721
2/1/2017 11:00,2/1/2017 12:00,,900.035,196.6576475
2/1/2017 12:00,2/1/2017 13:00,,855.991,187.0340335
2/1/2017 13:00,2/1/2017 14:00,,860.284,
2/1/2017 14:00,2/1/2017 15:00,,910.009,
2/1/2017 15:00,2/1/2017 16:00,,914.1,
2/1/2017 16:00,2/1/2017 17:00,,932.079,
2/1/2017 17:00,2/1/2017 18:00,,696.369,152.1566265
2/1/2017 18:00,2/1/2017 19:00,,611.184,133.543704
2/1/2017 19:00,2/1/2017 20:00,,455.097,99.4386945
2/1/2017 20:00,2/1/2017 21:00,,376.625,82.2925625
2/1/2017 21:00,2/1/2017 22:00,,266.531,58.2370235
2/1/2017 22:00,2/1/2017 23:00,,215.825,47.1577625
2/1/2017 23:00,3/1/2017 0:00,,197.703,43.1981055
3/1/2017 0:00,3/1/2017 1:00,,199.402,43.569337
3/1/2017 1:00,3/1/2017 2:00,,193.871,42.3608135
3/1/2017 2:00,3/1/2017 3:00,,191.716,41.889946
3/1/2017 3:00,3/1/2017 4:00,,195.51,42.718935
3/1/2017 4:00,3/1/2017 5:00,,195.019,42.6116515
3/1/2017 5:00,3/1/2017 6:00,,210.256,45.940936
3/1/2017 6:00,3/1/2017 7:00,,225.907,49.3606795
3/1/2017 7:00,3/1/2017 8:00,,396.325,86.5970125
3/1/2017 8:00,3/1/2017 9:00,,499.667,109.1772395
3/1/2017 9:00,3/1/2017 10:00,,573.957,125.4096045
3/1/2017 10:00,3/1/2017 11:00,,972.627,212.5189995
3/1/2017 11:00,3/1/2017 12:00,,883.291,192.9990835
3/1/2017 12:00,3/1/2017 13:00,,927.571,202.6742635
3/1/2017 13:00,3/1/2017 14:00,,930.329,203.2768865
3/1/2017 14:00,3/1/2017 15:00,,962.999,210.4152815
3/1/2017 15:00,3/1/2017 16:00,,933.948,204.067638
3/1/2017 16:00,3/1/2017 17:00,,906.504,198.071124
3/1/2017 17:00,3/1/2017 18:00,,703.228,153.655318
3/1/2017 18:00,3/1/2017 19:00,,634.536,138.646116
3/1/2017 19:00,3/1/2017 20:00,,466.028,101.827118
3/1/2017 20:00,3/1/2017 21:00,,376.957,82.3651045
3/1/2017 21:00,3/1/2017 22:00,,279.921,61.1627385
3/1/2017 22:00,3/1/2017 23:00,,239.364,52.301034
3/1/2017 23:00,4/1/2017 0:00,,222.035,48.5146475
4/1/2017 0:00,4/1/2017 1:00,,221.908,48.486898
4/1/2017 1:00,4/1/2017 2:00,,219.53,47.967305
4/1/2017 2:00,4/1/2017 3:00,,212.722,46.479757
4/1/2017 3:00,4/1/2017 4:00,,212.213,46.3685405
4/1/2017 4:00,4/1/2017 5:00,,203.855,44.5423175
4/1/2017 5:00,4/1/2017 6:00,,225.731,49.3222235
4/1/2017 6:00,4/1/2017 7:00,,246.028,53.757118
4/1/2017 7:00,4/1/2017 8:00,,407.564,89.052734
4/1/2017 8:00,4/1/2017 9:00,,502.999,109.9052815
4/1/2017 9:00,4/1/2017 10:00,,579.373,126.5930005
4/1/2017 10:00,4/1/2017 11:00,,1018.696,222.585076
4/1/2017 11:00,4/1/2017 12:00,,901.025,196.8739625
,,,,
,,,,
,,,,
,,,,
,,,,
4/1/2017 17:00,4/1/2017 18:00,,704.286,153.886491
4/1/2017 18:00,4/1/2017 19:00,,611.749,133.6671565
4/1/2017 19:00,4/1/2017 20:00,,457.697,100.0067945
4/1/2017 20:00,4/1/2017 21:00,,361.869,79.0683765
4/1/2017 21:00,4/1/2017 22:00,,270.706,59.149261
4/1/2017 22:00,4/1/2017 23:00,,225.299,49.2278315
4/1/2017 23:00,5/1/2017 0:00,,216.03,47.202555
5/1/2017 0:00,5/1/2017 1:00,,212.17,46.359145
5/1/2017 1:00,5/1/2017 2:00,,204.01,44.576185
5/1/2017 2:00,5/1/2017 3:00,,198.805,43.4388925
5/1/2017 3:00,5/1/2017 4:00,,195.865,42.7965025
5/1/2017 4:00,5/1/2017 5:00,,197.675,43.1919875
5/1/2017 5:00,5/1/2017 6:00,,219.177,47.8901745
5/1/2017 6:00,5/1/2017 7:00,,238.672,52.149832
5/1/2017 7:00,5/1/2017 8:00,,396.201,86.5699185
5/1/2017 8:00,5/1/2017 9:00,,492.775,107.6713375
5/1/2017 9:00,5/1/2017 10:00,,611.919,133.7043015
5/1/2017 10:00,5/1/2017 11:00,,1004.161,219.4091785
5/1/2017 11:00,5/1/2017 12:00,,873.791,190.9233335
5/1/2017 12:00,5/1/2017 13:00,,876.949,191.6133565
5/1/2017 13:00,5/1/2017 14:00,,908.196,198.440826
5/1/2017 14:00,5/1/2017 15:00,,914.1,199.73085
5/1/2017 15:00,5/1/2017 16:00,,917.63,200.502155
5/1/2017 16:00,5/1/2017 17:00,,921.356,201.316286
5/1/2017 17:00,5/1/2017 18:00,,697.104,152.317224
5/1/2017 18:00,5/1/2017 19:00,,635.563,138.8705155
5/1/2017 19:00,5/1/2017 20:00,,491.304,107.349924
5/1/2017 20:00,5/1/2017 21:00,,383.125,83.7128125
5/1/2017 21:00,5/1/2017 22:00,,270.802,59.170237
5/1/2017 22:00,5/1/2017 23:00,,223.639,48.8651215
5/1/2017 23:00,6/1/2017 0:00,,205.822,44.972107
6/1/2017 0:00,6/1/2017 1:00,,195.763,42.7742155
6/1/2017 1:00,6/1/2017 2:00,,195.393,
6/1/2017 2:00,6/1/2017 3:00,,196.589,
6/1/2017 3:00,6/1/2017 4:00,,197.341,
6/1/2017 4:00,6/1/2017 5:00,,195.341,
6/1/2017 5:00,6/1/2017 6:00,,213.791,
6/1/2017 6:00,6/1/2017 7:00,,239.625,
6/1/2017 7:00,6/1/2017 8:00,,405.664,
6/1/2017 8:00,6/1/2017 9:00,,501.853,109.6548805
6/1/2017 9:00,6/1/2017 10:00,,566.169,123.7079265
6/1/2017 10:00,6/1/2017 11:00,,1000.05,218.510925
6/1/2017 11:00,6/1/2017 12:00,,913.082,199.508417
6/1/2017 12:00,6/1/2017 13:00,,945.001,206.4827185
6/1/2017 13:00,6/1/2017 14:00,,964.946,210.840701
6/1/2017 14:00,6/1/2017 15:00,,974.719,212.9761015
6/1/2017 15:00,6/1/2017 16:00,,991.695,216.6853575
6/1/2017 16:00,6/1/2017 17:00,,979.243,213.9645955
6/1/2017 17:00,6/1/2017 18:00,,730.781,159.6756485
6/1/2017 18:00,6/1/2017 19:00,,646.785,141.3225225
6/1/2017 19:00,6/1/2017 20:00,,480.315,104.9488275
6/1/2017 20:00,6/1/2017 21:00,,357.656,78.147836
6/1/2017 21:00,6/1/2017 22:00,,262.341,57.3215085
6/1/2017 22:00,6/1/2017 23:00,,217.727,47.5733495
6/1/2017 23:00,7/1/2017 0:00,,214.736,46.919816
7/1/2017 0:00,7/1/2017 1:00,,212.896,46.517776
7/1/2017 1:00,7/1/2017 2:00,,208.026,45.453681
7/1/2017 2:00,7/1/2017 3:00,,202.554,44.258049
7/1/2017 3:00,7/1/2017 4:00,,201.35,43.994975
7/1/2017 4:00,7/1/2017 5:00,,200.234,43.751129
7/1/2017 5:00,7/1/2017 6:00,,201.272,43.977932
7/1/2017 6:00,7/1/2017 7:00,,202.855,44.3238175
7/1/2017 7:00,7/1/2017 8:00,,221.268,48.347058
7/1/2017 8:00,7/1/2017 9:00,,226.179,49.4201115
7/1/2017 9:00,7/1/2017 10:00,,225.57,49.287045
7/1/2017 10:00,7/1/2017 11:00,,224.977,49.1574745
7/1/2017 11:00,7/1/2017 12:00,,225.096,49.183476
7/1/2017 12:00,7/1/2017 13:00,,225.108,49.186098
7/1/2017 13:00,7/1/2017 14:00,,225.067,49.1771395
7/1/2017 14:00,7/1/2017 15:00,,232.333,50.7647605
7/1/2017 23:00,8/1/2017 0:00,,209.265,45.7244025
8/1/2017 0:00,8/1/2017 1:00,,205.324,44.863294
8/1/2017 1:00,8/1/2017 2:00,,199.536,43.598616
8/1/2017 2:00,8/1/2017 3:00,,200.315,43.7688275
8/1/2017 3:00,8/1/2017 4:00,,198.815,43.4410775
8/1/2017 4:00,8/1/2017 5:00,,198.102,43.285287
8/1/2017 5:00,8/1/2017 6:00,,197.04,43.05324
8/1/2017 6:00,8/1/2017 7:00,,197.239,43.0967215
8/1/2017 7:00,8/1/2017 8:00,,216.518,47.309183
8/1/2017 8:00,8/1/2017 9:00,,216.243,47.2490955
8/1/2017 9:00,8/1/2017 10:00,,213.665,46.6858025
8/1/2017 10:00,8/1/2017 11:00,,218.335,47.7061975
8/1/2017 11:00,8/1/2017 12:00,,216.906,47.393961
8/1/2017 12:00,8/1/2017 13:00,,221.954,48.496949
8/1/2017 13:00,8/1/2017 14:00,,219.246,47.905251
8/1/2017 14:00,8/1/2017 15:00,,222.582,48.634167
8/1/2017 15:00,8/1/2017 16:00,,223.47,48.828195
8/1/2017 16:00,8/1/2017 17:00,,231.416,50.564396
8/1/2017 17:00,8/1/2017 18:00,,241.457,52.7583545
8/1/2017 18:00,8/1/2017 19:00,,240.432,52.534392
8/1/2017 19:00,8/1/2017 20:00,,238.299,52.0683315
8/1/2017 20:00,8/1/2017 21:00,,235.755,51.5124675
8/1/2017 21:00,8/1/2017 22:00,,213.156,46.574586
8/1/2017 22:00,8/1/2017 23:00,,207.151,45.2624935
8/1/2017 23:00,9/1/2017 0:00,,212.614,46.456159
9/1/2017 0:00,9/1/2017 1:00,,213.617,46.6753145
9/1/2017 1:00,9/1/2017 2:00,,207.544,45.348364
9/1/2017 2:00,9/1/2017 3:00,,205.589,44.9211965
9/1/2017 3:00,9/1/2017 4:00,,204.258,44.630373
9/1/2017 4:00,9/1/2017 5:00,,198.48,43.36788
9/1/2017 5:00,9/1/2017 6:00,,217.944,47.620764
9/1/2017 6:00,9/1/2017 7:00,,231.006,50.474811
9/1/2017 7:00,9/1/2017 8:00,,408.161,89.1831785
9/1/2017 8:00,9/1/2017 9:00,,519.373,113.4830005
9/1/2017 9:00,9/1/2017 10:00,,593.203,129.6148555
9/1/2017 10:00,9/1/2017 11:00,,935.715,204.4537275
9/1/2017 11:00,9/1/2017 12:00,,884.268,193.212558
9/1/2017 12:00,9/1/2017 13:00,,886.231,193.6414735
9/1/2017 13:00,9/1/2017 14:00,,876.261,191.4630285
9/1/2017 14:00,9/1/2017 15:00,,925.998,202.330563
9/1/2017 15:00,9/1/2017 16:00,,955.482,208.772817
9/1/2017 16:00,9/1/2017 17:00,,957.866,209.293721
9/1/2017 17:00,9/1/2017 18:00,,714.308,156.076298
9/1/2017 18:00,9/1/2017 19:00,,631.29,137.936865
9/1/2017 19:00,9/1/2017 20:00,,501.162,109.503897
9/1/2017 20:00,9/1/2017 21:00,,397.977,86.9579745
9/1/2017 21:00,9/1/2017 22:00,,283.734,61.995879
9/1/2017 22:00,9/1/2017 23:00,,246.668,53.896958
9/1/2017 23:00,10/1/2017 0:00,,235.917,51.5478645
10/1/2017 0:00,10/1/2017 1:00,,225.524,49.276994
10/1/2017 1:00,10/1/2017 2:00,,206.497,45.1195945
10/1/2017 2:00,10/1/2017 3:00,,198.216,43.310196
10/1/2017 3:00,10/1/2017 4:00,,197.946,43.251201
10/1/2017 4:00,10/1/2017 5:00,,197.177,43.0831745
10/1/2017 5:00,10/1/2017 6:00,,220.728,48.229068
10/1/2017 6:00,10/1/2017 7:00,,224.064,48.957984
10/1/2017 7:00,10/1/2017 8:00,,418.475,91.4367875
10/1/2017 8:00,10/1/2017 9:00,,530.591,115.9341335
10/1/2017 9:00,10/1/2017 10:00,,578.592,126.422352
10/1/2017 10:00,10/1/2017 11:00,,1038.2,226.8467
10/1/2017 11:00,10/1/2017 12:00,,982.819,214.7459515
10/1/2017 12:00,10/1/2017 13:00,,959.804,209.717174
10/1/2017 13:00,10/1/2017 14:00,,965.749,211.0161565
10/1/2017 14:00,10/1/2017 15:00,,1000.124,218.527094
10/1/2017 15:00,10/1/2017 16:00,,1007.889,220.2237465
10/1/2017 16:00,10/1/2017 17:00,,984.407,215.0929295
10/1/2017 17:00,10/1/2017 18:00,,752.321,164.3821385
10/1/2017 18:00,10/1/2017 19:00,,651.385,142.3276225
10/1/2017 19:00,10/1/2017 20:00,,488.63,106.765655
10/1/2017 20:00,10/1/2017 21:00,,401.426,87.711581
10/1/2017 21:00,10/1/2017 22:00,,297.917,65.0948645
10/1/2017 22:00,10/1/2017 23:00,,259.41,56.681085
10/1/2017 23:00,11/1/2017 0:00,,221.868,48.478158
11/1/2017 0:00,11/1/2017 1:00,,218.838,47.816103
11/1/2017 1:00,11/1/2017 2:00,,209.579,45.7930115
11/1/2017 2:00,11/1/2017 3:00,,204.045,44.5838325
11/1/2017 3:00,11/1/2017 4:00,,201.034,43.925929
11/1/2017 4:00,11/1/2017 5:00,,202.058,44.149673
11/1/2017 5:00,11/1/2017 6:00,,217.985,47.6297225
11/1/2017 6:00,11/1/2017 7:00,,226.488,49.487628
11/1/2017 7:00,11/1/2017 8:00,,412.471,90.1249135
11/1/2017 8:00,11/1/2017 9:00,,498.411,108.9028035
11/1/2017 9:00,11/1/2017 10:00,,561.637,122.7176845
11/1/2017 10:00,11/1/2017 11:00,,1007.195,220.0721075
11/1/2017 11:00,11/1/2017 12:00,,921.619,201.3737515
11/1/2017 12:00,11/1/2017 13:00,,942.17,205.864145
11/1/2017 13:00,11/1/2017 14:00,,972.943,212.5880455
11/1/2017 14:00,11/1/2017 15:00,,962.366,210.276971
11/1/2017 15:00,11/1/2017 16:00,,988.456,215.977636
11/1/2017 16:00,11/1/2017 17:00,,1052.074,229.878169
11/1/2017 17:00,11/1/2017 18:00,,744.416,162.654896
11/1/2017 18:00,11/1/2017 19:00,,643.277,140.5560245
11/1/2017 19:00,11/1/2017 20:00,,487.794,106.582989
11/1/2017 20:00,11/1/2017 21:00,,370.677,80.9929245
11/1/2017 21:00,11/1/2017 22:00,,269.432,58.870892
11/1/2017 22:00,11/1/2017 23:00,,246.147,53.7831195
11/1/2017 23:00,12/1/2017 0:00,,235.134,51.376779
12/1/2017 0:00,12/1/2017 1:00,,222.44,48.60314
12/1/2017 1:00,12/1/2017 2:00,,212.333,46.3947605
12/1/2017 2:00,12/1/2017 3:00,,204.451,44.6725435
12/1/2017 3:00,12/1/2017 4:00,,205.767,44.9600895
12/1/2017 4:00,12/1/2017 5:00,,206.726,45.169631
12/1/2017 5:00,12/1/2017 6:00,,223.168,48.762208
12/1/2017 6:00,12/1/2017 7:00,,235.328,51.419168
12/1/2017 7:00,12/1/2017 8:00,,418.287,91.3957095
12/1/2017 8:00,12/1/2017 9:00,,547.919,119.7203015
12/1/2017 9:00,12/1/2017 10:00,,647.811,141.5467035
12/1/2017 10:00,12/1/2017 11:00,,1076.885,235.2993725
12/1/2017 11:00,12/1/2017 12:00,,947.372,207.000782
12/1/2017 12:00,12/1/2017 13:00,,970.114,211.969909
12/1/2017 13:00,12/1/2017 14:00,,992.585,216.8798225
12/1/2017 14:00,12/1/2017 15:00,,1007.052,220.040862
12/1/2017 15:00,12/1/2017 16:00,,1010.848,220.870288
12/1/2017 16:00,12/1/2017 17:00,,964.381,210.7172485
12/1/2017 17:00,12/1/2017 18:00,,698.147,152.5451195
12/1/2017 18:00,12/1/2017 19:00,,640.684,139.989454
12/1/2017 19:00,12/1/2017 20:00,,479.492,104.769002
12/1/2017 20:00,12/1/2017 21:00,,390.486,85.321191
12/1/2017 21:00,12/1/2017 22:00,,267.007,58.3410295
12/1/2017 22:00,12/1/2017 23:00,,230.094,50.275539
12/1/2017 23:00,13-01-2017 00:00,,217.235,47.4658475
13-01-2017 00:00,13-01-2017 01:00,,210.197,45.9280445
13-01-2017 01:00,13-01-2017 02:00,,201.46,44.01901
13-01-2017 02:00,13-01-2017 03:00,,196.654,42.968899
13-01-2017 03:00,13-01-2017 04:00,,195.281,42.6688985
13-01-2017 04:00,13-01-2017 05:00,,198.587,43.3912595
13-01-2017 05:00,13-01-2017 06:00,,214.079,46.7762615
13-01-2017 06:00,13-01-2017 07:00,,220.224,48.118944
13-01-2017 07:00,13-01-2017 08:00,,411.352,89.880412
13-01-2017 08:00,13-01-2017 09:00,,515.943,112.7335455
13-01-2017 09:00,13-01-2017 10:00,,589.309,128.7640165
13-01-2017 10:00,13-01-2017 11:00,,1010.477,220.7892245
13-01-2017 11:00,13-01-2017 12:00,,889.14,194.27709
13-01-2017 12:00,13-01-2017 13:00,,903.939,197.5106715
13-01-2017 13:00,13-01-2017 14:00,,909.238,198.668503
13-01-2017 14:00,13-01-2017 15:00,,948.605,207.2701925
13-01-2017 15:00,13-01-2017 16:00,,958.07,209.338295
13-01-2017 16:00,13-01-2017 17:00,,944.371,206.3450635
13-01-2017 17:00,13-01-2017 18:00,,728.64,159.20784
13-01-2017 18:00,13-01-2017 19:00,,634.225,138.5781625
13-01-2017 19:00,13-01-2017 20:00,,480.891,105.0746835
13-01-2017 20:00,13-01-2017 21:00,,385.573,84.2477005
13-01-2017 21:00,13-01-2017 22:00,,264.291,57.7475835
13-01-2017 22:00,13-01-2017 23:00,,215.754,47.142249
13-01-2017 23:00,14-01-2017 00:00,,213.378,46.623093
14-01-2017 00:00,14-01-2017 01:00,,206.397,45.0977445
14-01-2017 01:00,14-01-2017 02:00,,199.549,43.6014565
14-01-2017 02:00,14-01-2017 03:00,,197.215,43.0914775
14-01-2017 03:00,14-01-2017 04:00,,196.746,42.989001
14-01-2017 04:00,14-01-2017 05:00,,192.984,42.167004
14-01-2017 05:00,14-01-2017 06:00,,194.12,42.41522
14-01-2017 06:00,14-01-2017 07:00,,193.858,42.357973
14-01-2017 07:00,14-01-2017 08:00,,215.638,47.116903
14-01-2017 08:00,14-01-2017 09:00,,217.755,47.5794675
14-01-2017 09:00,14-01-2017 10:00,,221.214,48.335259
14-01-2017 10:00,14-01-2017 11:00,,221.936,48.493016
14-01-2017 11:00,14-01-2017 12:00,,324.962,71.004197
14-01-2017 12:00,14-01-2017 13:00,,324.075,70.8103875
14-01-2017 13:00,14-01-2017 14:00,,329.911,72.0855535
14-01-2017 14:00,14-01-2017 15:00,,320.516,70.032746
14-01-2017 15:00,14-01-2017 16:00,,243.966,53.306571
14-01-2017 16:00,14-01-2017 17:00,,232.339,50.7660715
14-01-2017 17:00,14-01-2017 18:00,,240.418,52.531333
14-01-2017 18:00,14-01-2017 19:00,,244.413,53.4042405
14-01-2017 19:00,14-01-2017 20:00,,241.315,52.7273275
14-01-2017 20:00,14-01-2017 21:00,,235.323,51.4180755
14-01-2017 21:00,14-01-2017 22:00,,210.305,45.9516425
14-01-2017 22:00,14-01-2017 23:00,,213.075,46.5568875
14-01-2017 23:00,15-01-2017 00:00,,210.434,45.979829
15-01-2017 00:00,15-01-2017 01:00,,206.934,45.215079
15-01-2017 01:00,15-01-2017 02:00,,202.466,44.238821
15-01-2017 02:00,15-01-2017 03:00,,196.793,42.9992705
15-01-2017 03:00,15-01-2017 04:00,,192.664,42.097084
15-01-2017 04:00,15-01-2017 05:00,,192.942,42.157827
15-01-2017 05:00,15-01-2017 06:00,,194.813,42.5666405
15-01-2017 06:00,15-01-2017 07:00,,193.954,42.378949
15-01-2017 07:00,15-01-2017 08:00,,213.258,46.596873
15-01-2017 08:00,15-01-2017 09:00,,214.761,46.9252785
15-01-2017 09:00,15-01-2017 10:00,,210.399,45.9721815
15-01-2017 10:00,15-01-2017 11:00,,212.59,46.450915
15-01-2017 11:00,15-01-2017 12:00,,213.905,46.7382425
15-01-2017 12:00,15-01-2017 13:00,,217.435,47.5095475
15-01-2017 13:00,15-01-2017 14:00,,217.772,47.583182
15-01-2017 14:00,15-01-2017 15:00,,219.352,47.928412
15-01-2017 15:00,15-01-2017 16:00,,228.075,49.8343875
15-01-2017 16:00,15-01-2017 17:00,,228.165,49.8540525
15-01-2017 17:00,15-01-2017 18:00,,232.127,50.7197495
15-01-2017 18:00,15-01-2017 19:00,,240.041,52.4489585
15-01-2017 19:00,15-01-2017 20:00,,236.331,51.6383235
15-01-2017 20:00,15-01-2017 21:00,,228.642,49.958277
15-01-2017 21:00,15-01-2017 22:00,,207.38,45.31253
15-01-2017 22:00,15-01-2017 23:00,,208.041,45.4569585
15-01-2017 23:00,16-01-2017 00:00,,205.997,45.0103445
16-01-2017 00:00,16-01-2017 01:00,,206.987,45.2266595
16-01-2017 01:00,16-01-2017 02:00,,199.728,43.640568
16-01-2017 02:00,16-01-2017 03:00,,195.856,42.794536
16-01-2017 03:00,16-01-2017 04:00,,196.542,42.944427
16-01-2017 04:00,16-01-2017 05:00,,197.455,43.1439175
16-01-2017 05:00,16-01-2017 06:00,,195.139,42.6378715
16-01-2017 06:00,16-01-2017 07:00,,247.982,54.184067
16-01-2017 07:00,16-01-2017 08:00,,417.375,91.1964375
16-01-2017 08:00,16-01-2017 09:00,,526.076,114.947606
16-01-2017 09:00,16-01-2017 10:00,,585.251,127.8773435
16-01-2017 10:00,16-01-2017 11:00,,962.545,210.3160825
16-01-2017 11:00,16-01-2017 12:00,,913.872,199.681032
16-01-2017 12:00,16-01-2017 13:00,,934.412,204.169022
16-01-2017 13:00,16-01-2017 14:00,,932.9,203.83865
16-01-2017 14:00,16-01-2017 15:00,,991.416,216.624396
16-01-2017 15:00,16-01-2017 16:00,,992.709,216.9069165
16-01-2017 16:00,16-01-2017 17:00,,952.882,208.204717
16-01-2017 17:00,16-01-2017 18:00,,714.339,156.0830715
16-01-2017 18:00,16-01-2017 19:00,,626.881,136.9734985
16-01-2017 19:00,16-01-2017 20:00,,479.321,104.7316385
16-01-2017 20:00,16-01-2017 21:00,,382.237,83.5187845
16-01-2017 21:00,16-01-2017 22:00,,265.106,57.925661
16-01-2017 22:00,16-01-2017 23:00,,228.534,49.934679
16-01-2017 23:00,17-01-2017 00:00,,217.254,47.469999
17-01-2017 00:00,17-01-2017 01:00,,214.654,46.901899
17-01-2017 01:00,17-01-2017 02:00,,208.794,45.621489
17-01-2017 02:00,17-01-2017 03:00,,198.988,43.478878
17-01-2017 03:00,17-01-2017 04:00,,195.035,42.6151475
17-01-2017 04:00,17-01-2017 05:00,,196.2,42.8697
17-01-2017 05:00,17-01-2017 06:00,,195.262,42.664747
17-01-2017 06:00,17-01-2017 07:00,,249.51,54.517935
17-01-2017 07:00,17-01-2017 08:00,,415.488,90.784128
17-01-2017 08:00,17-01-2017 09:00,,525.677,114.8604245
17-01-2017 09:00,17-01-2017 10:00,,574.145,125.4506825
17-01-2017 10:00,17-01-2017 11:00,,936.499,204.6250315
17-01-2017 11:00,17-01-2017 12:00,,883.452,193.034262
17-01-2017 12:00,17-01-2017 13:00,,927.623,202.6856255
17-01-2017 13:00,17-01-2017 14:00,,963.538,210.533053
17-01-2017 14:00,17-01-2017 15:00,,990.777,216.4847745
17-01-2017 15:00,17-01-2017 16:00,,941.396,205.695026
17-01-2017 16:00,17-01-2017 17:00,,924.251,201.9488435
17-01-2017 17:00,17-01-2017 18:00,,722.35,157.833475
17-01-2017 18:00,17-01-2017 19:00,,642.451,140.3755435
17-01-2017 19:00,17-01-2017 20:00,,498.687,108.9631095
17-01-2017 20:00,17-01-2017 21:00,,407.575,89.0551375
17-01-2017 21:00,17-01-2017 22:00,,275.852,60.273662
17-01-2017 22:00,17-01-2017 23:00,,226.567,49.5048895
17-01-2017 23:00,18-01-2017 00:00,,214.163,46.7946155
18-01-2017 00:00,18-01-2017 01:00,,210.146,45.916901
18-01-2017 01:00,18-01-2017 02:00,,205.545,44.9115825
18-01-2017 02:00,18-01-2017 03:00,,199.749,43.6451565
18-01-2017 03:00,18-01-2017 04:00,,199.323,43.5520755
18-01-2017 04:00,18-01-2017 05:00,,195.526,42.722431
18-01-2017 05:00,18-01-2017 06:00,,199.129,43.5096865
18-01-2017 06:00,18-01-2017 07:00,,252.864,55.250784
18-01-2017 07:00,18-01-2017 08:00,,430.397,94.0417445
18-01-2017 08:00,18-01-2017 09:00,,526.214,114.977759
18-01-2017 09:00,18-01-2017 10:00,,578.457,126.3928545
18-01-2017 10:00,18-01-2017 11:00,,965.095,210.8732575
18-01-2017 11:00,18-01-2017 12:00,,912.501,199.3814685
18-01-2017 12:00,18-01-2017 13:00,,914.776,199.878556
18-01-2017 13:00,18-01-2017 14:00,,929.577,203.1125745
18-01-2017 14:00,18-01-2017 15:00,,979.468,214.013758
18-01-2017 15:00,18-01-2017 16:00,,958.944,209.529264
18-01-2017 16:00,18-01-2017 17:00,,943.177,206.0841745
18-01-2017 17:00,18-01-2017 18:00,,712.517,155.6849645
18-01-2017 18:00,18-01-2017 19:00,,620.563,135.5930155
18-01-2017 19:00,18-01-2017 20:00,,512.375,111.9539375
18-01-2017 20:00,18-01-2017 21:00,,429.67,93.882895
18-01-2017 21:00,18-01-2017 22:00,,302.126,66.014531
18-01-2017 22:00,18-01-2017 23:00,,256.385,56.0201225
18-01-2017 23:00,19-01-2017 00:00,,214.619,46.8942515
19-01-2017 00:00,19-01-2017 01:00,,213.783,46.7115855
19-01-2017 01:00,19-01-2017 02:00,,213.395,46.6268075
19-01-2017 02:00,19-01-2017 03:00,,199.044,43.491114
19-01-2017 03:00,19-01-2017 04:00,,202.384,44.220904
19-01-2017 04:00,19-01-2017 05:00,,198.226,43.312381
19-01-2017 05:00,19-01-2017 06:00,,194.696,42.541076
19-01-2017 06:00,19-01-2017 07:00,,253.767,55.4480895
19-01-2017 07:00,19-01-2017 08:00,,441.747,96.5217195
19-01-2017 08:00,19-01-2017 09:00,,531.684,116.172954
19-01-2017 09:00,19-01-2017 10:00,,581.557,127.0702045
19-01-2017 10:00,19-01-2017 11:00,,914,199.709
