Date_start,Date_end,Duration,Total_Ah,Power_kW
1/1/2018 0:00,1/1/2018 1:00,,186.244,40.694314
1/1/2018 1:00,1/1/2018 2:00,,187.51,40.970935
1/1/2018 2:00,1/1/2018 3:00,,188.115,41.1031275
1/1/2018 3:00,1/1/2018 4:00,,187.799,41.0340815
1/1/2018 4:00,1/1/2018 5:00,,185.627,40.5594995
1/1/2018 5:00,1/1/2018 6:00,,182.561,39.8895785
1/1/2018 6:00,1/1/2018 7:00,,191.485,41.8394725
1/1/2018 7:00,1/1/2018 8:00,,233.77,51.078745
1/1/2018 8:00,1/1/2018 9:00,,288.004,62.928874
1/1/2018 9:00,1/1/2018 10:00,,289.633,63.2848105
1/1/2018 10:00,1/1/2018 11:00,,293.574,64.145919
1/1/2018 11:00,1/1/2018 12:00,,292.674,63.949269
1/1/2018 12:00,1/1/2018 13:00,,292.723,63.9599755
1/1/2018 13:00,1/1/2018 14:00,,294.781,64.4096485
1/1/2018 14:00,1/1/2018 15:00,,297.365,64.9742525
1/1/2018 15:00,1/1/2018 16:00,,296.517,64.7889645
1/1/2018 16:00,1/1/2018 17:00,,293.687,64.1706095
1/1/2018 17:00,1/1/2018 18:00,,299.54,65.44949
1/1/2018 18:00,1/1/2018 19:00,,308.064,67.311984
1/1/2018 19:00,1/1/2018 20:00,,290.638,63.504403
1/1/2018 20:00,1/1/2018 21:00,,278.493,60.8507205
1/1/2018 21:00,1/1/2018 22:00,,212.719,46.4791015
1/1/2018 22:00,1/1/2018 23:00,,193.122,42.197157
1/1/2018 23:00,2/1/2018 0:00,,191.647,41.8748695
2/1/2018 0:00,2/1/2018 1:00,,186.52,40.75462
2/1/2018 1:00,2/1/2018 2:00,,183.599,40.1163815
2/1/2018 2:00,2/1/2018 3:00,,185.947,40.6294195
2/1/2018 3:00,2/1/2018 4:00,,186.754,40.805749
2/1/2018 4:00,2/1/2018 5:00,,184.519,40.3174015
2/1/2018 5:00,2/1/2018 6:00,,184.203,40.2483555
2/1/2018 6:00,2/1/2018 7:00,,221.3,48.35405
2/1/2018 7:00,2/1/2018 8:00,,380.938,83.234953
2/1/2018 8:00,2/1/2018 9:00,,477.613,104.3584405
2/1/2018 9:00,2/1/2018 10:00,,554.327,121.1204495
2/1/2018 10:00,2/1/2018 11:00,,769.498,168.135313
2/1/2018 11:00,2/1/2018 12:00,,776.307,169.6230795
2/1/2018 12:00,2/1/2018 13:00,,766.09,167.390665
2/1/2018 13:00,2/1/2018 14:00,,775.965,169.5483525
2/1/2018 14:00,2/1/2018 15:00,,782.373,170.9485005
2/1/2018 15:00,2/1/2018 16:00,,782.23,170.917255
2/1/2018 16:00,2/1/2018 17:00,,765.794,167.325989
2/1/2018 17:00,2/1/2018 18:00,,628.645,137.3589325
2/1/2018 18:00,2/1/2018 19:00,,584.924,127.805894
2/1/2018 19:00,2/1/2018 20:00,,453.724,99.138694
2/1/2018 20:00,2/1/2018 21:00,,355.581,77.6944485
2/1/2018 21:00,2/1/2018 22:00,,244.473,53.4173505
2/1/2018 22:00,2/1/2018 23:00,,197.174,43.082519
2/1/2018 23:00,3/1/2018 0:00,,188.783,41.2490855
3/1/2018 0:00,3/1/2018 1:00,,181.716,39.704946
3/1/2018 1:00,3/1/2018 2:00,,179.095,39.1322575
3/1/2018 2:00,3/1/2018 3:00,,179.901,39.3083685
3/1/2018 3:00,3/1/2018 4:00,,181.578,39.674793
3/1/2018 4:00,3/1/2018 5:00,,174.994,38.236189
3/1/2018 5:00,3/1/2018 6:00,,177.494,38.782439
3/1/2018 6:00,3/1/2018 7:00,,217.086,47.433291
3/1/2018 7:00,3/1/2018 8:00,,377.378,82.457093
3/1/2018 8:00,3/1/2018 9:00,,475.369,103.8681265
3/1/2018 9:00,3/1/2018 10:00,,574.478,125.523443
3/1/2018 10:00,3/1/2018 11:00,,769.132,168.055342
3/1/2018 11:00,3/1/2018 12:00,,790.852,172.801162
3/1/2018 12:00,3/1/2018 13:00,,799.557,174.7032045
3/1/2018 13:00,3/1/2018 14:00,,783.054,171.097299
3/1/2018 14:00,3/1/2018 15:00,,828.555,181.0392675
3/1/2018 15:00,3/1/2018 16:00,,841.713,183.9142905
3/1/2018 16:00,3/1/2018 17:00,,785.858,171.709973
3/1/2018 17:00,3/1/2018 18:00,,676.936,147.910516
3/1/2018 18:00,3/1/2018 19:00,,612.623,133.8581255
3/1/2018 19:00,3/1/2018 20:00,,461.519,100.8419015
3/1/2018 20:00,3/1/2018 21:00,,336.635,73.5547475
3/1/2018 21:00,3/1/2018 22:00,,231.201,50.5174185
3/1/2018 22:00,3/1/2018 23:00,,192.716,42.108446
3/1/2018 23:00,4/1/2018 0:00,,177.839,38.8578215
4/1/2018 0:00,4/1/2018 1:00,,172.104,37.604724
4/1/2018 1:00,4/1/2018 2:00,,172.087,37.6010095
4/1/2018 2:00,4/1/2018 3:00,,176.975,38.6690375
4/1/2018 3:00,4/1/2018 4:00,,175.715,38.3937275
4/1/2018 4:00,4/1/2018 5:00,,173.089,37.8199465
4/1/2018 5:00,4/1/2018 6:00,,202.755,44.3019675
4/1/2018 6:00,4/1/2018 7:00,,196.826,43.006481
4/1/2018 7:00,4/1/2018 8:00,,378.445,82.6902325
4/1/2018 8:00,4/1/2018 9:00,,484.441,105.8503585
4/1/2018 9:00,4/1/2018 10:00,,568.695,124.2598575
4/1/2018 10:00,4/1/2018 11:00,,815.522,178.191557
4/1/2018 11:00,4/1/2018 12:00,,994.123,217.2158755
4/1/2018 12:00,4/1/2018 13:00,,1115.393,243.7133705
4/1/2018 13:00,4/1/2018 14:00,,995.896,217.603276
4/1/2018 14:00,4/1/2018 15:00,,954.119,208.4750015
4/1/2018 15:00,4/1/2018 16:00,,960.436,209.855266
4/1/2018 16:00,4/1/2018 17:00,,893.063,195.1342655
4/1/2018 17:00,4/1/2018 18:00,,659.425,144.0843625
4/1/2018 18:00,4/1/2018 19:00,,615.707,134.5319795
4/1/2018 19:00,4/1/2018 20:00,,453.192,99.022452
4/1/2018 20:00,4/1/2018 21:00,,361.691,79.0294835
4/1/2018 21:00,4/1/2018 22:00,,266.42,58.21277
4/1/2018 22:00,4/1/2018 23:00,,219.837,48.0343845
4/1/2018 23:00,5/1/2018 0:00,,201.307,43.9855795
5/1/2018 0:00,5/1/2018 1:00,,197.409,43.1338665
5/1/2018 1:00,5/1/2018 2:00,,194.339,42.4630715
5/1/2018 2:00,5/1/2018 3:00,,198.348,43.339038
5/1/2018 3:00,5/1/2018 4:00,,194.843,42.5731955
5/1/2018 4:00,5/1/2018 5:00,,193.865,42.3595025
5/1/2018 5:00,5/1/2018 6:00,,190.878,41.706843
5/1/2018 6:00,5/1/2018 7:00,,218.37,47.713845
5/1/2018 7:00,5/1/2018 8:00,,403.761,88.2217785
5/1/2018 8:00,5/1/2018 9:00,,512.207,111.9172295
5/1/2018 9:00,5/1/2018 10:00,,608.229,132.8980365
5/1/2018 10:00,5/1/2018 11:00,,1076.236,235.157566
5/1/2018 11:00,5/1/2018 12:00,,945.66,206.62671
5/1/2018 12:00,5/1/2018 13:00,,980.934,214.334079
5/1/2018 13:00,5/1/2018 14:00,,945.052,206.493862
5/1/2018 14:00,5/1/2018 15:00,,974.783,212.9900855
5/1/2018 15:00,5/1/2018 16:00,,958.787,209.4949595
5/1/2018 16:00,5/1/2018 17:00,,928.821,202.9473885
5/1/2018 17:00,5/1/2018 18:00,,693.268,151.479058
5/1/2018 18:00,5/1/2018 19:00,,632.051,138.1031435
5/1/2018 19:00,5/1/2018 20:00,,475.817,103.9660145
5/1/2018 20:00,5/1/2018 21:00,,365.474,79.856069
5/1/2018 21:00,5/1/2018 22:00,,273.449,59.7486065
5/1/2018 22:00,5/1/2018 23:00,,221.866,48.477721
5/1/2018 23:00,6/1/2018 0:00,,201.857,44.1057545
6/1/2018 0:00,6/1/2018 1:00,,202.808,44.313548
6/1/2018 1:00,6/1/2018 2:00,,198.103,43.2855055
6/1/2018 2:00,6/1/2018 3:00,,196.206,42.871011
6/1/2018 3:00,6/1/2018 4:00,,195.497,42.7160945
6/1/2018 4:00,6/1/2018 5:00,,194.712,42.544572
6/1/2018 5:00,6/1/2018 6:00,,194.635,42.5277475
6/1/2018 6:00,6/1/2018 7:00,,193.886,42.364091
6/1/2018 7:00,6/1/2018 8:00,,209.36,45.74516
6/1/2018 8:00,6/1/2018 9:00,,212.044,46.331614
6/1/2018 9:00,6/1/2018 10:00,,211.994,46.320689
6/1/2018 10:00,6/1/2018 11:00,,335.49,73.304565
6/1/2018 11:00,6/1/2018 12:00,,426.92,93.28202
6/1/2018 12:00,6/1/2018 13:00,,388.751,84.9420935
6/1/2018 13:00,6/1/2018 14:00,,358.788,78.395178
6/1/2018 14:00,6/1/2018 15:00,,353.964,77.341134
6/1/2018 15:00,6/1/2018 16:00,,387.985,84.7747225
6/1/2018 16:00,6/1/2018 17:00,,254.841,55.6827585
6/1/2018 17:00,6/1/2018 18:00,,240.82,52.61917
6/1/2018 18:00,6/1/2018 19:00,,248.599,54.3188815
6/1/2018 19:00,6/1/2018 20:00,,245.919,53.7333015
6/1/2018 20:00,6/1/2018 21:00,,226.769,49.5490265
6/1/2018 21:00,6/1/2018 22:00,,207.655,45.3726175
6/1/2018 22:00,6/1/2018 23:00,,202.726,44.295631
6/1/2018 23:00,7/1/2018 0:00,,205.583,44.9198855
7/1/2018 0:00,7/1/2018 1:00,,200.618,43.835033
7/1/2018 1:00,7/1/2018 2:00,,196.956,43.034886
7/1/2018 2:00,7/1/2018 3:00,,197.521,43.1583385
7/1/2018 3:00,7/1/2018 4:00,,198.941,43.4686085
7/1/2018 4:00,7/1/2018 5:00,,197.443,43.1412955
7/1/2018 5:00,7/1/2018 6:00,,196.54,42.94399
7/1/2018 6:00,7/1/2018 7:00,,192.619,42.0872515
7/1/2018 7:00,7/1/2018 8:00,,201.227,43.9680995
7/1/2018 8:00,7/1/2018 9:00,,202.081,44.1546985
7/1/2018 9:00,7/1/2018 10:00,,196.952,43.034012
7/1/2018 10:00,7/1/2018 11:00,,195.016,42.610996
7/1/2018 11:00,7/1/2018 12:00,,195.688,42.757828
7/1/2018 12:00,7/1/2018 13:00,,194.297,42.4538945
7/1/2018 13:00,7/1/2018 14:00,,193.733,42.3306605
7/1/2018 14:00,7/1/2018 15:00,,193.202,42.214637
7/1/2018 15:00,7/1/2018 16:00,,192.426,42.045081
7/1/2018 16:00,7/1/2018 17:00,,197.02,43.04887
7/1/2018 17:00,7/1/2018 18:00,,213.346,46.616101
7/1/2018 18:00,7/1/2018 19:00,,240.715,52.5962275
7/1/2018 19:00,7/1/2018 20:00,,238.961,52.2129785
7/1/2018 20:00,7/1/2018 21:00,,236.377,51.6483745
7/1/2018 21:00,7/1/2018 22:00,,209.411,45.7563035
7/1/2018 22:00,7/1/2018 23:00,,206.502,45.120687
7/1/2018 23:00,8/1/2018 0:00,,202.102,44.159287
8/1/2018 0:00,8/1/2018 1:00,,200.2,43.7437
8/1/2018 1:00,8/1/2018 2:00,,197.521,43.1583385
8/1/2018 2:00,8/1/2018 3:00,,198.775,43.4323375
8/1/2018 3:00,8/1/2018 4:00,,197.739,43.2059715
8/1/2018 4:00,8/1/2018 5:00,,196.053,42.8375805
8/1/2018 5:00,8/1/2018 6:00,,196.955,43.0346675
8/1/2018 6:00,8/1/2018 7:00,,225.286,49.224991
8/1/2018 7:00,8/1/2018 8:00,,402.855,88.0238175
8/1/2018 8:00,8/1/2018 9:00,,515.58,112.65423
8/1/2018 9:00,8/1/2018 10:00,,563.499,123.1245315
8/1/2018 10:00,8/1/2018 11:00,,923.457,201.7753545
8/1/2018 11:00,8/1/2018 12:00,,853.069,186.3955765
8/1/2018 12:00,8/1/2018 13:00,,857.006,187.255811
8/1/2018 13:00,8/1/2018 14:00,,900.925,196.8521125
8/1/2018 14:00,8/1/2018 15:00,,924.874,202.084969
8/1/2018 15:00,8/1/2018 16:00,,934.462,204.179947
8/1/2018 16:00,8/1/2018 17:00,,788.254,172.233499
8/1/2018 17:00,8/1/2018 18:00,,663.709,145.0204165
8/1/2018 18:00,8/1/2018 19:00,,605.148,132.224838
8/1/2018 19:00,8/1/2018 20:00,,453.24,99.03294
8/1/2018 20:00,8/1/2018 21:00,,373.815,81.6785775
8/1/2018 21:00,8/1/2018 22:00,,262.701,57.4001685
8/1/2018 22:00,8/1/2018 23:00,,217.002,47.414937
8/1/2018 23:00,9/1/2018 0:00,,196.969,43.0377265
9/1/2018 0:00,9/1/2018 1:00,,191.945,41.9399825
9/1/2018 1:00,9/1/2018 2:00,,186.717,40.7976645
9/1/2018 2:00,9/1/2018 3:00,,185.819,40.6014515
9/1/2018 3:00,9/1/2018 4:00,,187.761,41.0257785
9/1/2018 4:00,9/1/2018 5:00,,196.032,42.832992
9/1/2018 5:00,9/1/2018 6:00,,186.759,40.8068415
9/1/2018 6:00,9/1/2018 7:00,,224.104,48.966724
9/1/2018 7:00,9/1/2018 8:00,,409.102,89.388787
9/1/2018 8:00,9/1/2018 9:00,,531.209,116.0691665
9/1/2018 9:00,9/1/2018 10:00,,618.357,135.1110045
9/1/2018 10:00,9/1/2018 11:00,,1036.714,226.522009
9/1/2018 11:00,9/1/2018 12:00,,949.923,207.5581755
9/1/2018 12:00,9/1/2018 13:00,,967.872,211.480032
9/1/2018 13:00,9/1/2018 14:00,,982.426,214.660081
9/1/2018 14:00,9/1/2018 15:00,,1011.756,221.068686
9/1/2018 15:00,9/1/2018 16:00,,1008.817,220.4265145
9/1/2018 16:00,9/1/2018 17:00,,843.251,184.2503435
9/1/2018 17:00,9/1/2018 18:00,,690.503,150.8749055
9/1/2018 18:00,9/1/2018 19:00,,606.649,132.5528065
9/1/2018 19:00,9/1/2018 20:00,,463.039,101.1740215
9/1/2018 20:00,9/1/2018 21:00,,378.752,82.757312
9/1/2018 21:00,9/1/2018 22:00,,277.756,60.689686
9/1/2018 22:00,9/1/2018 23:00,,203.945,44.5619825
9/1/2018 23:00,10/1/2018 0:00,,192.562,42.074797
10/1/2018 0:00,10/1/2018 1:00,,192.308,42.019298
10/1/2018 1:00,10/1/2018 2:00,,192.372,42.033282
10/1/2018 2:00,10/1/2018 3:00,,195.924,42.809394
10/1/2018 3:00,10/1/2018 4:00,,193.937,42.3752345
10/1/2018 4:00,10/1/2018 5:00,,183.336,40.058916
10/1/2018 5:00,10/1/2018 6:00,,213.415,46.6311775
10/1/2018 6:00,10/1/2018 7:00,,216.555,47.3172675
10/1/2018 7:00,10/1/2018 8:00,,394.19,86.130515
10/1/2018 8:00,10/1/2018 9:00,,514.025,112.3144625
10/1/2018 9:00,10/1/2018 10:00,,576.293,125.9200205
10/1/2018 10:00,10/1/2018 11:00,,994.266,217.247121
10/1/2018 11:00,10/1/2018 12:00,,898.898,196.409213
10/1/2018 12:00,10/1/2018 13:00,,922.11,201.481035
10/1/2018 13:00,10/1/2018 14:00,,939.087,205.1905095
10/1/2018 14:00,10/1/2018 15:00,,948.748,207.301438
10/1/2018 15:00,10/1/2018 16:00,,906.577,198.0870745
10/1/2018 16:00,10/1/2018 17:00,,831.527,181.6886495
10/1/2018 17:00,10/1/2018 18:00,,660.583,144.3373855
10/1/2018 18:00,10/1/2018 19:00,,624.78,136.51443
10/1/2018 19:00,10/1/2018 20:00,,478.061,104.4563285
10/1/2018 20:00,10/1/2018 21:00,,383.496,83.793876
10/1/2018 21:00,10/1/2018 22:00,,280.551,61.3003935
10/1/2018 22:00,10/1/2018 23:00,,227.214,49.646259
10/1/2018 23:00,11/1/2018 0:00,,210.122,45.911657
11/1/2018 0:00,11/1/2018 1:00,,209.676,45.814206
11/1/2018 1:00,11/1/2018 2:00,,204.566,44.697671
11/1/2018 2:00,11/1/2018 3:00,,206.863,45.1995655
11/1/2018 3:00,11/1/2018 4:00,,207.896,45.425276
11/1/2018 4:00,11/1/2018 5:00,,207.923,45.4311755
11/1/2018 5:00,11/1/2018 6:00,,207.344,45.304664
11/1/2018 6:00,11/1/2018 7:00,,245.205,53.5772925
11/1/2018 7:00,11/1/2018 8:00,,420.647,91.9113695
11/1/2018 8:00,11/1/2018 9:00,,521.467,113.9405395
11/1/2018 9:00,11/1/2018 10:00,,568.713,124.2637905
11/1/2018 10:00,11/1/2018 11:00,,1032.362,225.571097
11/1/2018 11:00,11/1/2018 12:00,,952.09,208.031665
11/1/2018 12:00,11/1/2018 13:00,,969.786,211.898241
11/1/2018 13:00,11/1/2018 14:00,,950.332,207.647542
11/1/2018 14:00,11/1/2018 15:00,,983.904,214.983024
11/1/2018 15:00,11/1/2018 16:00,,968.273,211.5676505
11/1/2018 16:00,11/1/2018 17:00,,898.218,196.260633
11/1/2018 17:00,11/1/2018 18:00,,663.677,145.0134245
11/1/2018 18:00,11/1/2018 19:00,,611.858,133.690973
11/1/2018 19:00,11/1/2018 20:00,,461.97,100.940445
11/1/2018 20:00,11/1/2018 21:00,,376.213,82.2025405
11/1/2018 21:00,11/1/2018 22:00,,275.601,60.2188185
11/1/2018 22:00,11/1/2018 23:00,,211.855,46.2903175
11/1/2018 23:00,12/1/2018 0:00,,205.494,44.900439
12/1/2018 0:00,12/1/2018 1:00,,201.221,43.9667885
12/1/2018 1:00,12/1/2018 2:00,,203.573,44.4807005
12/1/2018 2:00,12/1/2018 3:00,,205.146,44.824401
12/1/2018 3:00,12/1/2018 4:00,,203.47,44.458195
12/1/2018 4:00,12/1/2018 5:00,,202.337,44.2106345
12/1/2018 5:00,12/1/2018 6:00,,197.193,43.0866705
12/1/2018 6:00,12/1/2018 7:00,,237.853,51.9708805
12/1/2018 7:00,12/1/2018 8:00,,396.005,86.5270925
12/1/2018 8:00,12/1/2018 9:00,,530.709,115.9599165
12/1/2018 9:00,12/1/2018 10:00,,588.04,128.48674
12/1/2018 10:00,12/1/2018 11:00,,993.298,217.035613
12/1/2018 11:00,12/1/2018 12:00,,907.411,198.2693035
12/1/2018 12:00,12/1/2018 13:00,,905.226,197.791881
12/1/2018 13:00,12/1/2018 14:00,,922.183,201.4969855
12/1/2018 14:00,12/1/2018 15:00,,958.672,209.469832
12/1/2018 15:00,12/1/2018 16:00,,948.915,207.3379275
12/1/2018 16:00,12/1/2018 17:00,,820.701,179.3231685
12/1/2018 17:00,12/1/2018 18:00,,684.513,149.5660905
12/1/2018 18:00,12/1/2018 19:00,,629.787,137.6084595
12/1/2018 19:00,12/1/2018 20:00,,450.918,98.525583
12/1/2018 20:00,12/1/2018 21:00,,356.325,77.8570125
12/1/2018 21:00,12/1/2018 22:00,,254.871,55.6893135
12/1/2018 22:00,12/1/2018 23:00,,203.358,44.433723
12/1/2018 23:00,13-01-2018 00:00,,200.604,43.831974
13-01-2018 00:00,13-01-2018 01:00,,198.559,43.3851415
13-01-2018 01:00,13-01-2018 02:00,,195.984,42.822504
13-01-2018 02:00,13-01-2018 03:00,,194.218,42.436633
13-01-2018 03:00,13-01-2018 04:00,,189.623,41.4326255
13-01-2018 04:00,13-01-2018 05:00,,187.799,41.0340815
13-01-2018 05:00,13-01-2018 06:00,,185.449,40.5206065
13-01-2018 06:00,13-01-2018 07:00,,190.718,41.671883
13-01-2018 07:00,13-01-2018 08:00,,198.355,43.3405675
13-01-2018 08:00,13-01-2018 09:00,,204.287,44.6367095
13-01-2018 09:00,13-01-2018 10:00,,199.744,43.644064
13-01-2018 10:00,13-01-2018 11:00,,349.072,76.272232
13-01-2018 11:00,13-01-2018 12:00,,401.182,87.658267
13-01-2018 12:00,13-01-2018 13:00,,378.587,82.7212595
13-01-2018 13:00,13-01-2018 14:00,,367.338,80.263353
13-01-2018 14:00,13-01-2018 15:00,,342.347,74.8028195
13-01-2018 15:00,13-01-2018 16:00,,375.39,82.022715
13-01-2018 16:00,13-01-2018 17:00,,245.465,53.6341025
13-01-2018 17:00,13-01-2018 18:00,,226.581,49.5079485
13-01-2018 18:00,13-01-2018 19:00,,224.996,49.161626
13-01-2018 19:00,13-01-2018 20:00,,221.195,48.3311075
13-01-2018 20:00,13-01-2018 21:00,,225.861,49.3506285
13-01-2018 21:00,13-01-2018 22:00,,199.674,43.628769
13-01-2018 22:00,13-01-2018 23:00,,196.846,43.010851
13-01-2018 23:00,14-01-2018 00:00,,192.444,42.049014
14-01-2018 00:00,14-01-2018 01:00,,194.192,42.430952
14-01-2018 01:00,14-01-2018 02:00,,193.318,42.239983
14-01-2018 02:00,14-01-2018 03:00,,193.588,42.298978
14-01-2018 03:00,14-01-2018 04:00,,190.496,41.623376
14-01-2018 04:00,14-01-2018 05:00,,189.632,41.434592
14-01-2018 05:00,14-01-2018 06:00,,189.785,41.4680225
14-01-2018 06:00,14-01-2018 07:00,,191.436,41.828766
14-01-2018 07:00,14-01-2018 08:00,,200.59,43.828915
14-01-2018 08:00,14-01-2018 09:00,,195.674,42.754769
14-01-2018 09:00,14-01-2018 10:00,,192.81,42.128985
14-01-2018 10:00,14-01-2018 11:00,,192.539,42.0697715
14-01-2018 11:00,14-01-2018 12:00,,194.603,42.5207555
14-01-2018 12:00,14-01-2018 13:00,,196.717,42.9826645
14-01-2018 13:00,14-01-2018 14:00,,192.898,42.148213
14-01-2018 14:00,14-01-2018 15:00,,199.469,43.5839765
14-01-2018 15:00,14-01-2018 16:00,,204.511,44.6856535
14-01-2018 16:00,14-01-2018 17:00,,204.388,44.658778
14-01-2018 17:00,14-01-2018 18:00,,207.875,45.4206875
14-01-2018 18:00,14-01-2018 19:00,,213.174,46.578519
14-01-2018 19:00,14-01-2018 20:00,,214.673,46.9060505
14-01-2018 20:00,14-01-2018 21:00,,208.767,45.6155895
14-01-2018 21:00,14-01-2018 22:00,,198.828,43.443918
14-01-2018 22:00,14-01-2018 23:00,,201.154,43.952149
14-01-2018 23:00,15-01-2018 00:00,,195.248,42.661688
15-01-2018 00:00,15-01-2018 01:00,,197.069,43.0595765
15-01-2018 01:00,15-01-2018 02:00,,197.263,43.1019655
15-01-2018 02:00,15-01-2018 03:00,,197.667,43.1902395
15-01-2018 03:00,15-01-2018 04:00,,194.317,42.4582645
15-01-2018 04:00,15-01-2018 05:00,,193.542,42.288927
15-01-2018 05:00,15-01-2018 06:00,,192.196,41.994826
15-01-2018 06:00,15-01-2018 07:00,,234.384,51.212904
15-01-2018 07:00,15-01-2018 08:00,,410.674,89.732269
15-01-2018 08:00,15-01-2018 09:00,,510.01,111.437185
15-01-2018 09:00,15-01-2018 10:00,,551.764,120.560434
15-01-2018 10:00,15-01-2018 11:00,,908.058,198.410673
15-01-2018 11:00,15-01-2018 12:00,,855.746,186.980501
15-01-2018 12:00,15-01-2018 13:00,,858.257,187.5291545
15-01-2018 13:00,15-01-2018 14:00,,868.122,189.684657
15-01-2018 14:00,15-01-2018 15:00,,921.278,201.299243
15-01-2018 15:00,15-01-2018 16:00,,912.519,199.3854015
15-01-2018 16:00,15-01-2018 17:00,,790.267,172.6733395
15-01-2018 17:00,15-01-2018 18:00,,644.607,140.8466295
15-01-2018 18:00,15-01-2018 19:00,,621.478,135.792943
15-01-2018 19:00,15-01-2018 20:00,,469.358,102.554723
15-01-2018 20:00,15-01-2018 21:00,,387.133,84.5885605
15-01-2018 21:00,15-01-2018 22:00,,281.587,61.5267595
15-01-2018 22:00,15-01-2018 23:00,,217.453,47.5134805
15-01-2018 23:00,16-01-2018 00:00,,194.495,42.4971575
16-01-2018 00:00,16-01-2018 01:00,,195.27,42.666495
16-01-2018 01:00,16-01-2018 02:00,,198.249,43.3174065
16-01-2018 02:00,16-01-2018 03:00,,198.344,43.338164
16-01-2018 03:00,16-01-2018 04:00,,194.894,42.584339
16-01-2018 04:00,16-01-2018 05:00,,195.994,42.824689
16-01-2018 05:00,16-01-2018 06:00,,193.322,42.240857
16-01-2018 06:00,16-01-2018 07:00,,234.563,51.2520155
16-01-2018 07:00,16-01-2018 08:00,,400.316,87.469046
16-01-2018 08:00,16-01-2018 09:00,,517.951,113.1722935
16-01-2018 09:00,16-01-2018 10:00,,574.041,125.4279585
16-01-2018 10:00,16-01-2018 11:00,,1003.708,219.310198
16-01-2018 11:00,16-01-2018 12:00,,924.993,202.1109705
16-01-2018 12:00,16-01-2018 13:00,,943.535,206.1623975
16-01-2018 13:00,16-01-2018 14:00,,947.735,207.0800975
16-01-2018 14:00,16-01-2018 15:00,,987.731,215.8192235
16-01-2018 15:00,16-01-2018 16:00,,985.313,215.2908905
16-01-2018 16:00,16-01-2018 17:00,,880.351,192.3566935
16-01-2018 17:00,16-01-2018 18:00,,682.732,149.176942
16-01-2018 18:00,16-01-2018 19:00,,636.113,138.9906905
16-01-2018 19:00,16-01-2018 20:00,,459.746,100.454501
16-01-2018 20:00,16-01-2018 21:00,,388.154,84.811649
16-01-2018 21:00,16-01-2018 22:00,,291.808,63.760048
16-01-2018 22:00,16-01-2018 23:00,,208.408,45.537148
16-01-2018 23:00,17-01-2018 00:00,,197.098,43.065913
17-01-2018 00:00,17-01-2018 01:00,,197.887,43.2383095
17-01-2018 01:00,17-01-2018 02:00,,198.543,43.3816455
17-01-2018 02:00,17-01-2018 03:00,,198.697,43.4152945
17-01-2018 03:00,17-01-2018 04:00,,196.795,42.9997075
17-01-2018 04:00,17-01-2018 05:00,,193.272,42.229932
17-01-2018 05:00,17-01-2018 06:00,,195.586,42.735541
17-01-2018 06:00,17-01-2018 07:00,,229.254,50.091999
17-01-2018 07:00,17-01-2018 08:00,,402.598,87.967663
17-01-2018 08:00,17-01-2018 09:00,,517.348,113.040538
17-01-2018 09:00,17-01-2018 10:00,,581.725,127.1069125
17-01-2018 10:00,17-01-2018 11:00,,968.499,211.6170315
17-01-2018 11:00,17-01-2018 12:00,,863.02,188.56987
17-01-2018 12:00,17-01-2018 13:00,,919.893,200.9966205
17-01-2018 13:00,17-01-2018 14:00,,907.972,198.391882
17-01-2018 14:00,17-01-2018 15:00,,896.402,195.863837
17-01-2018 15:00,17-01-2018 16:00,,915.067,199.9421395
17-01-2018 16:00,17-01-2018 17:00,,889.048,194.256988
17-01-2018 17:00,17-01-2018 18:00,,698.179,152.5521115
17-01-2018 18:00,17-01-2018 19:00,,636.737,139.1270345
17-01-2018 19:00,17-01-2018 20:00,,477.543,104.3431455
17-01-2018 20:00,17-01-2018 21:00,,377.186,82.415141
17-01-2018 21:00,17-01-2018 22:00,,263.788,57.637678
17-01-2018 22:00,17-01-2018 23:00,,223.08,48.74298
17-01-2018 23:00,18-01-2018 00:00,,207.174,45.267519
18-01-2018 00:00,18-01-2018 01:00,,204.845,44.7586325
18-01-2018 01:00,18-01-2018 02:00,,204.311,44.6419535
18-01-2018 02:00,18-01-2018 03:00,,198.441,43.3593585
18-01-2018 03:00,18-01-2018 04:00,,200.992,43.916752
18-01-2018 04:00,18-01-2018 05:00,,198.312,43.331172
18-01-2018 05:00,18-01-2018 06:00,,193.953,42.3787305
18-01-2018 06:00,18-01-2018 07:00,,237.122,51.811157
18-01-2018 07:00,18-01-2018 08:00,,407.785,89.1010225
18-01-2018 08:00,18-01-2018 09:00,,506.19,110.602515
18-01-2018 09:00,18-01-2018 10:00,,566.491,123.7782835
18-01-2018 10:00,18-01-2018 11:00,,979.741,214.0734085
18-01-2018 11:00,18-01-2018 12:00,,876.203,191.4503555
18-01-2018 12:00,18-01-2018 13:00,,918.357,200.6610045
18-01-2018 13:00,18-01-2018 14:00,,920.028,201.026118
18-01-2018 14:00,18-01-2018 15:00,,894.452,195.437762
18-01-2018 15:00,18-01-2018 16:00,,932.434,203.736829
18-01-2018 16:00,18-01-2018 17:00,,828.488,181.024628
18-01-2018 17:00,18-01-2018 18:00,,658.64,143.91284
18-01-2018 18:00,18-01-2018 19:00,,632.756,138.257186
18-01-2018 19:00,18-01-2018 20:00,,473.519,103.4639015
18-01-2018 20:00,18-01-2018 21:00,,396.312,86.594172
